trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,n,order,,,,,,,,,,,,,,
101,PRED,8,0.8780821392390034,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8780821392390034,1.8780821392390037,1.1219178607609963,3,1,1.6280821392390037,0,1.0,10.0, , , , , , , , , , , , , , 
102,PRED,8,0.6706344026314708,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.6706344026314708,1.6706344026314708,1.3293655973685292,3,1,1.4206344026314708,0,1.0,4.0, , , , , , , , , , , , , , 
103,PRED,8,0.982773348482792,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.982773348482792,1.982773348482792,1.0172266515172081,3,1,1.732773348482792,0,1.0,0.0, , , , , , , , , , , , , , 
104,PRED,8,1.1359121368719347,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.1359121368719347,2.1359121368719345,0.8640878631280653,3,1,1.8859121368719345,0,1.0,9.0, , , , , , , , , , , , , , 

extraInfo
participant,200001
session,005
date,2023-03-10_12h40.57.543
expName,DMS_BEST_eyetracking_DAN_base_12-60_looped_10minWORKING
psychopyVersion,2022.2.4
frameRate,None
﻿trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,n,order,,,,,,,,,,,,,,
105,UNPRED,8,0.7626787244570217,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7626787244570217,1.7626787244570217,1.2373212755429783,3,1,1.5126787244570217,0,1.0,2.0, , , , , , , , , , , , , , 
106,UNPRED,8,0.96414893491001,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.96414893491001,1.96414893491001,1.0358510650899901,3,1,1.71414893491001,0,1.0,7.0, , , , , , , , , , , , , , 
107,UNPRED,8,0.9967279813938552,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9967279813938552,1.9967279813938552,1.0032720186061448,3,1,1.7467279813938552,0,1.0,6.0, , , , , , , , , , , , , , 
108,UNPRED,8,0.9234368946007612,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9234368946007612,1.9234368946007607,1.0765631053992388,3,1,1.6734368946007612,0,1.0,8.0, , , , , , , , , , , , , , 
109,UNPRED,8,0.8750692361427294,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8750692361427294,1.8750692361427288,1.1249307638572708,3,1,1.6250692361427292,0,1.0,14.0, , , , , , , , , , , , , , 
110,UNPRED,8,1.038216109347549,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.038216109347549,2.038216109347549,0.961783890652451,3,1,1.788216109347549,0,1.0,1.0, , , , , , , , , , , , , , 
111,UNPRED,8,1.1117221683556664,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.1117221683556664,2.1117221683556666,0.8882778316443336,3,1,1.8617221683556664,0,1.0,11.0, , , , , , , , , , , , , , 
112,UNPRED,8,0.5289290201556148,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5289290201556148,1.5289290201556147,1.4710709798443853,3,1,1.2789290201556147,0,1.0,12.0, , , , , , , , , , , , , , 
113,UNPRED,8,1.1604090108416922,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1604090108416922,2.1604090108416925,0.8395909891583078,3,1,1.9104090108416925,0,1.0,0.0, , , , , , , , , , , , , , 
114,UNPRED,8,0.9267381253163812,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9267381253163812,1.926738125316381,1.0732618746836189,3,1,1.6767381253163811,0,1.0,10.0, , , , , , , , , , , , , , 
115,UNPRED,8,0.6437071647093758,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6437071647093758,1.6437071647093762,1.3562928352906238,3,1,1.3937071647093762,0,1.0,3.0, , , , , , , , , , , , , , 
116,UNPRED,8,1.1385472057004442,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.1385472057004442,2.1385472057004438,0.8614527942995558,3,1,1.888547205700444,0,1.0,13.0, , , , , , , , , , , , , , 
117,UNPRED,8,1.0899843205851232,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.0899843205851232,2.089984320585123,0.9100156794148768,3,1,1.8399843205851232,0,1.0,4.0, , , , , , , , , , , , , , 
118,UNPRED,8,0.9034155230898734,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9034155230898734,1.9034155230898733,1.0965844769101265,3,1,1.6534155230898735,0,1.0,9.0, , , , , , , , , , , , , , 
119,UNPRED,8,0.6558615710305145,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6558615710305145,1.6558615710305145,1.3441384289694855,3,1,1.4058615710305145,0,1.0,5.0, , , , , , , , , , , , , , 

extraInfo
participant,200001
session,005
date,2023-03-10_12h40.57.543
expName,DMS_BEST_eyetracking_DAN_base_12-60_looped_10minWORKING
psychopyVersion,2022.2.4
frameRate,None
